smiles,occurrence,degree,type,bonds
*C1CCC2=C3C=CC4=CC(=*)CCC4(*)C3CCC21*,38,4,Ring,-=--
*C1=CCC(*)CCC(*)=CCC1,38,3,Ring,---
*C1C=CC2CCCC2C1*,38,2,Ring,--
*C1CC2C(=CC1(*)*)CCC1C(*)(*)C(*)CCC21*,38,7,Ring,-------
*C1C2OCC3(*)C(*)CC(*)C(*)(C(*)C1(*)*)C23,38,8,Ring,--------
*C1OC(=*)C2OC23C1(*)CC1CCC2C(=*)OCC45C2OC(*)(*)C4C(=*)C(*)C3(*)C15,38,9,Ring,-=-=--=--
*C1CN2CCC1CC2,38,1,Ring,-
*C1CC(=*)C2CC(*)C3(CO3)C2C2OC(=*)C(=*)C12,38,5,Ring,-=-==
*c1cc2ccoc2c2c1OC1OC3(CSSC4(CCC5(CCC(*)C5)C4*)C(CCC(*)CCCC3*)NCCO2)C2(*)CC3C=CC(*)C(*)C3C1(*)C2*,38,10,Ring,----------
*C1(*)CCC2(*)C(CCC3C4CCC(=*)C4(*)CCC32)C1,38,5,Ring,---=-
*c1ccc2c(c1)CC(*)C1C3CC(CN4C(=*)C=CC=C34)CN21,38,3,Ring,--=
*C1CC2(*)CCC1C(*)(*)O2,38,4,Ring,----
*c1ccc2occ(*)c2c1*,38,3,Ring,---
*N1C(=*)CC(=*)C1=*,38,4,Ring,-===
*C1C(=*)C(*)C(=*)C(*)(*)C1=*,38,7,Ring,-=-=--=
*C1CC(=*)NC(*)C(=*)N2CC(*)C(*)C2C(=*)NC(*)C(=*)NC(*)C(=*)N1,38,11,Ring,-=-=--=-=-=
*c1cc2c(c3c1OC(*)C(*)O3)OC(=*)C=C2,38,4,Ring,---=
*C1=CN(*)C(=*)N(*)C1=*,38,5,Ring,--=-=
*C1CCC2(*)C3=CCC4(*)C(*)CCC4C34C=CC2(C1)OO4,38,4,Ring,----
*c1cc(*)c2c(c1)Oc1ccc(*)cc1C2=*,38,4,Ring,---=
*c1cc2ccc3c(*)cc(*)c(*)c3c2cc1*,38,5,Ring,-----
*c1ccc(*)c2c(=*)c3c(*)c4c(c(*)c3c(=*)c12)C(*)CC(*)(*)C4*,38,10,Ring,--=--=----
*C1CC2(*)C(C(*)CC3(*)C2CC=C2C4CC(*)(*)CCC4(*)C(*)CC23*)C(*)(*)C1*,38,12,Ring,------------
*c1cc(*)c2c(=*)c(*)c(*)c(=*)c2c1*,38,7,Ring,--=--=-
*c1ccc2c(c1*)C(=*)OC(*)C2,38,4,Ring,--=-
*c1cscn1,38,1,Ring,-
*C1C2CC3(OC2(*)*)C(*)CCC(*)C3(*)C1*,38,7,Ring,-------
*c1cc2c([nH]1)CC1(CCCC1)C1CCCC1C2*,38,2,Ring,--
*C1CCC2(*)C3CCC45C(=*)OC(CC4(*)C3=CCC2C1(*)*)C5*,38,7,Ring,--=----
*C1=C(*)C2(C(=*)Nc3ccccc32)C(*)=C(*)O1,38,5,Ring,--=--
*c1cc2c(c3c1C(=*)CC(*)O3)C=CC(*)(*)O2,38,5,Ring,-=---
*C1=CC(=*)c2cc(*)c(*)c(*)c2O1,38,5,Ring,-=---
*c1cc2c(c(*)c1*)C(=*)C(*)(*)C2*,38,7,Ring,---=---
*C1=CCC(*)C2(*)CC(*)C3C(=*)C(=*)OC3C12,38,6,Ring,----==
*C1OC2CC3OC4CC5OC6CC7OC8CC9OC%10CC%11OC(*)(*)C(*)CC%11OC%10CC9OC8CCC7(*)OC6(*)CCC(*)C5OC4C(*)C3(*)OC2CC1=*,38,10,Ring,---------=
*C1C=CC2CC3C(*)C4C=CC1C2C43,38,2,Ring,--
*C1=CC(=*)NC(*)=N1,38,3,Ring,-=-
*c1cc(*)c2c(c1)CCc1cc(*)c(*)cc1-2,38,4,Ring,----
*C1=CC(=*)c2c(c(*)c3cc(*)cc(*)c3c2*)O1,38,6,Ring,-=----
*C1CC(=*)CO1,38,2,Ring,-=
*C1CC=CC(*)(*)C1,38,3,Ring,---
*C1=Cc2cc3c(cc2NC1=*)OCO3,38,2,Ring,-=
*C1C=C2C(*)CC3C(CCC4(*)C(*)CCC34)C2(*)CC1,38,5,Ring,-----
*C1OC(*)C2(*)C(*)C=CC1(*)C2*,38,6,Ring,------
*C1OCC2(CO1)CC1C=CC2C1,38,1,Ring,-
*c1cc(*)c2c(c1)OC(*)(*)C2=*,38,5,Ring,----=
*c1cnc2ccccn12,38,1,Ring,-
*C1CC(=*)OC(*)(*)C2CC(=*)C3(*)C(CCC4(*)C(*)OC(=*)C5OC543)C12*,38,10,Ring,-=--=---=-
*C(=O)NC(NC(*)=S)C(Cl)(Cl)Cl,38,2,Linker,--
*OCCS*,38,2,Linker,--
*CNCCC(*)C*,38,3,Linker,---
*C(=O)OC(*)*,38,3,Linker,---
*N=[N+](*)[O-],38,2,Linker,--
*CC(NC(=O)NC(CCSC)C(=O)NC(C(=O)NC=*)C(C)N(C)C(*)=O)C(=O)O,38,3,Linker,-=-
*C=CC(=O)NC*,38,2,Linker,--
*CCNC(*)C,38,2,Linker,--
*CCC(O)CC=CC(*)*,38,3,Linker,---
*NC(=O)CNC(=O)CC(*)*,38,3,Linker,---
*OC(=O)C(C)O*,38,2,Linker,--
*OCC(C)CCC(=O)O*,38,2,Linker,--
*C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(C)(C)C(*)=O,38,2,Linker,--
*OCC(C)=CCCC(*)C,38,2,Linker,--
*COP(O)(=S)O*,38,2,Linker,--
*OC(C)C(=O)NC(CCSC)C(=O)O,38,1,Sub,-
*CNC(=S)NCCOC,38,1,Sub,-
*C=CCCC(=O)O,38,1,Sub,-
*C(=O)C(NC(=O)OC(C)(C)C)C(C)C,38,1,Sub,-
*C(=O)CC(C)(C)CC(=O)O,38,1,Sub,-
*CCCCCCCCCCCCCCCCCC,38,1,Sub,-
*COC(=O)C=C(C)CCO,38,1,Sub,-
*COC(=O)C(O)(C(C)C)C(C)OC,38,1,Sub,-
*C(=O)COC(=O)CCC(=O)O,38,1,Sub,-
*C(=O)C(C)CCCCCCCC,38,1,Sub,-
*C(=O)CN(C)C,38,1,Sub,-
*CC(=O)N(C)CC#C,38,1,Sub,-
*CCN(C)C(C)=O,38,1,Sub,-
*C(O)C(O)C=CCC,38,1,Sub,-
*OC(=O)NC(C)C,38,1,Sub,-
*OCC(=O)NCC(=O)NC(C(=O)O)C(C)C,38,1,Sub,-
*CCCCCCCC=CCCCCCCCC,38,1,Sub,-
*CCCNC(N)=O,38,1,Sub,-
*C(N)=S,38,1,Sub,-
*C1CC2N(CCC23C(=*)Nc2ccccc23)CC1*,37,3,Ring,-=-
*c1c2c(oc1=*)=CC1(*)CCC(*)(O1)C(*)CC2*,37,6,Ring,-=----
*c1cc(*)c2c(c1*)OC(*)CC2*,37,5,Ring,-----
*C1=CC2=C(*)C(=*)C(*)(*)C(=*)C2=CO1,37,6,Ring,--=--=
*N1CCc2c(n(*)c3ccccc23)C1=*,37,3,Ring,--=
*C1=C2C(=*)C3C(CC=C4CC(*)CCC43*)C2CCC12OC1CC(*)CNC1C2*,37,6,Ring,-=----
*c1ccc2c(c1)OCC(*)C2*,37,3,Ring,---
*C1=CC(=*)CC(*)O1,37,3,Ring,-=-
*C1=C2CCC3C4(*)CC(*)C(=*)C5(*)CCCCC(*)(*)CNC(CC3(*)C2(*)CC1=*)C54,37,10,Ring,---=-----=
*C1CC2C(*)(CCC(*)C2(*)*)C2=C1C1(*)C(*)CC(*)C1(*)CC2=*,37,10,Ring,---------=
*C1=CC(=*)c2c(*)cc3c(=*)c4cccc(*)c4c(=*)c3c2O1,37,6,Ring,-=-=-=
*C1=C2OC(*)(*)C(*)CC23CC(*)C(*)(*)C(*)(C1=*)C3=*,37,10,Ring,--------==
*c1cc2ccccc2cc1*,37,2,Ring,--
*c1cc2c(cc1*)C1(*)CCCC(*)(*)C1CC2=*,37,6,Ring,-----=
*c1cc2c(c(*)c1*)C(=*)C(*)C2,37,5,Ring,---=-
*C1CCC2(*)C(=CCC3C2CC(*)C2(*)C(*)(*)CCC32*)C1,37,7,Ring,-------
*C1CC2(*)C(*)CCC(=*)C2C(*)C1*,37,6,Ring,---=--
*C1CCC2C(CCC3C2CCC2(*)C(*)CCC32)C1,37,3,Ring,---
*c1c(*)c(*)c(=*)c(=*)c1*,37,6,Ring,---==-
*C1=COC(*)C2C(*)OC(=*)CC12,37,4,Ring,---=
*C1OC(*)C2C(*)OCC12,37,3,Ring,---
*C1CC(*)C2(*)C3=CCC4C(*)(*)C(=*)CCC4(*)C3=CCC12*,37,8,Ring,-----=--
*c1oc2c(c1*)C(=*)Oc1ccccc1-2,37,3,Ring,--=
*C1=CC2(CC(*)=NO2)C(*)C(*)C1=*,37,5,Ring,----=
*C1CCC2CN3CCc4c([nH]c5ccccc45)C3CC2C1*,37,2,Ring,--
*C1=CC(*)C2C(=*)C(=*)OC2CC(=*)C(*)CC1,37,6,Ring,--===-
*C1C2=C(CC(*)(*)CC2=*)Nc2ccccc2N1*,37,5,Ring,---=-
*C1C(=*)CC2(*)C3CCc4cocc4C3(*)CCC2C1(*)*,37,6,Ring,-=----
*C1CC(*)C23CC(CC(*)C2(*)C1*)C(*)(*)O3,37,7,Ring,-------
*C1CC2(CCCC2)C2(CCCC23CCCC3)C1,37,1,Ring,-
*c1ccc2cccc(*)c2c1*,37,3,Ring,---
*C1NC(=*)C(*)NC(=*)C(*)NC(=*)C(*)NC(=*)C(*)NC(=*)C(*)NC1=*,37,12,Ring,-=-=-=-=-=-=
*c1ccc2cccc(*)c2n1,37,2,Ring,--
*c1nn(*)c(=*)c1=*,37,4,Ring,--==
*c1cc2cc3c(c(*)c2c(*)c1*)C(=*)CC(*)(*)C3,37,7,Ring,----=--
*c1cc(=*)c(=*)o1,37,3,Ring,-==
*C1CCN(*)C1=*,37,3,Ring,--=
*C1C(*)(*)CCC2OC(*)(*)C(=*)CCC21*,37,7,Ring,-----=-
*c1cnc2nc(*)nc(*)c2n1,37,3,Ring,---
*c1cc2c(cc1*)C1(*)C(=*)c3ccc4c(c3OC1CO2)CC(*)O4,37,5,Ring,---=-
*C1CCC2C(*)C(=*)OC3OC4(*)CCC1C32OO4,37,4,Ring,--=-
*C1=CCC2COC(*)C1C2,37,2,Ring,--
*C1=COC(*)C2C1=CC(*)C21CO1,37,3,Ring,---
*C1CC2(*)C3CCC4(*)C(*)CCC4C3=CCC2C(*)C1*,37,6,Ring,------
*C1CC(=*)C2(*)C3=C(C(=*)C(*)C12*)C1(*)CCC(=*)C(*)(*)C1CC3=*,37,11,Ring,-=-=---=--=
*C1=Cc2c(*)c(*)cc(*)c2C(=*)O1,37,5,Ring,----=
*C1CCC2(*)CCC3(*)C(=CCC4C5(*)CC(*)C(*)C(*)(*)C5C(*)CC43*)C2C1*,37,11,Ring,-----------
*c1cc2cc(*)c(*)cc2[nH]1,37,3,Ring,---
*C1CCN(*)Cc2ncccc2N1*,37,3,Ring,---
*C1CC2C=Cc3ccccc3C2C1,37,1,Ring,-
*c1cc2c(=*)c(*)c(*)c(=*)c2c(*)c1*,37,7,Ring,-=--=--
*C1=CCC2C(=*)CCC(*)C(*)C12,37,4,Ring,-=--
*C1CC2CC(O1)C(*)O2,37,2,Ring,--
*C1CC2(*)OC(*)C(*)(C1)O2,37,4,Ring,----
*c1cc(*)c2c(c1)CC(*)C(*)(*)O2,37,5,Ring,-----
*C1=CC2(*)C(*)C(*)C(C1=*)C2*,37,6,Ring,----=-
*c1c2c(cc3c1OC(*)C3)C=CC(=*)O2,37,3,Ring,--=
*c1cc2c(c(*)c1*)C(=*)OC(*)C2*,37,6,Ring,---=--
*N1CC2(*)CN(*)CC(*)(C1)C2=*,37,5,Ring,----=
*C1(*)CCC2CC21*,37,3,Ring,---
*C1C=C2C3CC(*)(*)CCC3(*)CCC2(*)C2(*)CCC3C(*)(*)C(*)CCC3(*)C12,37,10,Ring,----------
*C1=CC2C=C(*)C(*)CC23OC(=*)C(=C3*)C(=*)C2(*)C(C=CC3C(*)C(*)CC(*)C32)C(*)=CCC1*,37,12,Ring,---=-=------
*C1CCC2N(C1)CC1C(C(*)C(*)C3(*)C1CC14OC5(*)C(*)CCC1(*)C5C(*)C(*)C34)C2(*)*,37,11,Ring,-----------
*C1CCC2(*)C(=CCC3C2CCC2(*)C3CC3OC4(CCC(*)CN4*)C(*)C32)C1,37,6,Ring,------
*c1nc(=*)c(=*)[nH]1,37,3,Ring,-==
*C1=C2C=CC=C[C+]2N=C1,37,1,Ring,-
*C1CC(*)C(*)(*)C(*)C1=*,37,6,Ring,-----=
*C1=C(*)C(=*)c2c(*)cccc2O1,37,4,Ring,--=-
*C1=CC2(*)C(=CC1=*)OC(*)C2*,37,5,Ring,--=--
*c1c2c(c(*)c3c1OCO3)C[N+](*)(*)CC2,37,4,Ring,----
*c1cc(*)c2cccc(*)c2n1,37,3,Ring,---
*c1c(*)c(*)c2c(c1*)OC(=*)c1c(*)c(*)c(*)c(*)c1O2,37,9,Ring,----=----
*C1=CC2OC(=*)C(=*)C2C(*)C(*)C2(*)OC1=CC2=*,37,7,Ring,-==---=
*C1CC(*)(*)OC(*)(*)C1*,37,6,Ring,------
*N1CCC=CC1=*,37,2,Ring,-=
*C1CC2C(*)(CCC3C(*)(*)CCCC32*)O1,37,5,Ring,-----
*C1COC2OC(*)C(*)C(*)C2O1,37,4,Ring,----
*C1CC2OC(=*)C3(*)CCCC(*)(C23)C1(*)*,37,6,Ring,-=----
*C1=CCCC(=*)C(*)C2OC(=*)C(=*)C2C(*)C1*,37,7,Ring,-=-==--
*C=CC(=O)OCC=*,37,2,Linker,-=
*CCCCC(CC*)O*,37,3,Linker,---
*CC(C)=C(C*)CO,37,2,Linker,--
*C(=O)NCCNC(*)=O,37,2,Linker,--
*CC(C)C(C)C(*)O,37,2,Linker,--
*C=CC=CC(O)CC(OP(=O)(O)O)C(O)(C=C*)CCN,37,2,Linker,--
*CC(O)C(C)C=CC(O)CCC(O)C(*)O,37,2,Linker,--
*C(=O)NN=C(*)C,37,2,Linker,--
*CCCC(CC*)COS(=O)(=O)O,37,2,Linker,--
*C(=O)NCCC(*)*,37,3,Linker,---
*NC(=O)C(CC(C)C)N*,37,2,Linker,--
*C(C)C=CC(=C)C(C)C,37,1,Sub,-
*=CC(=O)OCCN(C)C,37,1,Sub,=
*CC(=O)NCCCN(C)C,37,1,Sub,-
*C(C)C(O)C(C)CCC(=O)C(C)C(OC)C(C)C=CN(C)C=O,37,1,Sub,-
*C(O)C=CC,37,1,Sub,-
*OCC(O)C(O)CO,37,1,Sub,-
*CC(=O)NCCC(C)C,37,1,Sub,-
*CC(O)C(C)O,37,1,Sub,-
*=CCSSSC,37,1,Sub,=
*S(=O)(=O)N(C)C,37,1,Sub,-
*C[N+](C)(C)C,37,1,Sub,-
*=NOCC(=O)NC(C(=O)O)C(C)O,37,1,Sub,=
*CC(=O)NCCCCCC(=O)O,37,1,Sub,-
*C(C)=CC=CC(C)(C)O,37,1,Sub,-
*C(=O)NO,37,1,Sub,-
*CC[N+](C)(C)C,37,1,Sub,-
*COC(=O)CCCCCCCC=CCC=CCCCCC,37,1,Sub,-
*OC(=O)CCCCCCCCCCCCCCCCCCC,37,1,Sub,-
*CCC(=O)C(CCCCC)C(O)CCCCC,37,1,Sub,-
*C(C)C(O)CC(C)C(C)C,37,1,Sub,-
*C(=O)NC(C(=O)NC(C)C(=O)O)C(C)CC,37,1,Sub,-
*C(C)(O)CCCCO,37,1,Sub,-
*NC(=O)C(N)CO,37,1,Sub,-
*C1CCC(*)(*)C2C3CC(*)(*)C(*)CCC(*)(*)C(O3)C12,36,8,Ring,--------
*C1CCC2(*)CCCC(=*)C2(*)C1,36,4,Ring,--=-
*C1=Cc2cc(*)ccc2N(*)C1=*,36,4,Ring,---=
*C1CCC2C3CCC4CC(=*)CCC4(*)C3CC(*)C12*,36,5,Ring,-=---
*C1CC(*)(*)CCN1,36,3,Ring,---
*C1C(=*)C=CC1(*)*,36,4,Ring,-=--
*C1=CCC2(*)OC3=C(CC12)C(=*)C(*)CC3,36,4,Ring,--=-
*C1CCC2(*)C(=CCC3C2C(*)CC2(*)C(*)C(*)CC32)C1,36,6,Ring,------
*C1CCC(*)(*)C2CC(*)C34C(=*)C(=*)C(CCC3C12*)C4*,36,8,Ring,----==--
*c1c2c(c(*)c3c1OCO3)C(*)N(*)CC2,36,4,Ring,----
*n1ccc2[nH]ccc21,36,1,Ring,-
*C1CCC2(*)C(=CCC3C2CCC2(*)C4C5COC4(*)OC32O5)C1,36,4,Ring,----
*c1cc(*)c2c(=*)c(*)c(*)c(=*)c2c1,36,6,Ring,--=--=
*c1ccc2c(=*)c3ccccc3c(=*)c2c1,36,3,Ring,-==
*C1CCC2(*)C(CCC34CCC(*)C(*)(CCC32)C4=*)C1,36,5,Ring,----=
*c1ccc2[nH]c(=*)c(=*)c2c1,36,3,Ring,-==
*c1ncnc2c1cnn2*,36,2,Ring,--
*C1C2C(*)C34OC2(*)COC(=*)c2cnccc2C(*)C(*)(*)C(=*)OC(C(*)C(*)C3(*)C1*)C4(*)*,36,14,Ring,---=---=------
*c1ccc2c(c1)OC(*)C2*,36,3,Ring,---
*C1=C(*)C(=*)C(*)O1,36,4,Ring,--=-
*C1OC=C2C(=*)OCC=C2C1*,36,3,Ring,-=-
*C1=C2C(*)C(*)C3(*)C(*)CC(*)C(=*)C3CC(CC1*)C2(*)*,36,10,Ring,------=---
*C1CC2OC2C=CC(*)C(*)CC(*)C(*)C(*)C(*)CC(=*)O1,36,8,Ring,-------=
*C12CCC(=*)N1c1ccccc1C(=*)N2,36,3,Ring,-==
*C1CC(*)(*)C(*)C(*)C(*)C(*)C(=*)OC(*)C(*)C(*)C(*)C1=*,36,13,Ring,-------=----=
*C1=CCC(*)C=CC(*)C(*)C(*)C=C(*)C(=*)c2c(*)c(*)cc3c(=*)c(c(*)c(=*)c23)NC(=*)C(*)=CC=CC=CC(*)C(*)CC1=*,36,17,Ring,------=--=-==---=
*N1CCNC(=*)C1,36,2,Ring,-=
*N1CCC2(CC1)NCCc1[nH]cnc12,36,1,Ring,-
*C1=CC(=*)Oc2cc(*)c3c(*)coc3c21,36,4,Ring,-=--
*C1C(*)C23C(OC(=*)C2*)OC24C(=*)OC1C32C(*)C1OC(=*)C(*)C14*,36,9,Ring,--=-=-=--
*C1CCOC(*)O1,36,2,Ring,--
*C1Cc2[nH+]cn(*)c2CN1*,36,3,Ring,---
*C1C2C3N(*)CC4(*)C(*)CC(*)C3(C14)C1(*)CC3(*)C(*)C(*)C2(*)C1C3*,36,11,Ring,-----------
*C1=CC(*)C(=*)CC(*)C(*)C(*)OC(=*)C2CCCCN2C(=*)C(=*)C2(*)OC(C(*)CC(*)C1)C(*)CC2*,36,14,Ring,--=---===-----
*c1cc(*)c2c(c1*)Oc1c(*)cccc1C2=*,36,5,Ring,----=
*c1ccc2cc1OC1CCCCC1CSSCC2*,36,2,Ring,--
*C1(*)CCC(=*)CC1,36,3,Ring,--=
*N1CCCCS1(=*)=*,36,3,Ring,-==
*C1CC2C(=CCC3C2(*)CCC2(*)C(*)C(*)CC32*)C(*)(*)C1*,36,9,Ring,---------
*C1=Nc2ccccc2SC(*)C1,36,2,Ring,--
*C1C(=*)OC2C(*)C(*)C3(*)C(*)C(*)C4C(*)C3(OC4(*)COC(=*)c3cnccc3C1*)C2(*)*,36,13,Ring,-=-------=---
*C1=Nc2ncc(*)nc2C(=*)N1,36,3,Ring,--=
*[N+]12CCCC3CN4C(=*)CCCC4C(CCC1)C32,36,2,Ring,-=
*C1CC2(*)C3CCC4C(*)(*)C(*)CCC45CC35C(*)CC2(*)C1*,36,8,Ring,--------
*C1CC(=*)OC2CC3(OC(*)C2*)OC(*)(CC(=*)O1)C(*)CC3(*)*,36,9,Ring,-=---=---
*c1ccc2c3c1OC1C(=*)CCC4(*)C(C2)N(*)CCC314,36,4,Ring,-=--
*C1CCC2N(C1)CC1C3CC4C56CCCC4(CC(*)C5CC(*)C4(CCC(*)C4)C6)C3CCC1C2(*)*,36,6,Ring,------
*C1CCOC1,36,1,Ring,-
*C1CCC2(*)C(*)CCC(*)(*)C2C1,36,5,Ring,-----
*C1C(*)(*)C=CC(=*)OC1(*)*,36,6,Ring,---=--
*c1cc2c(c(*)c1*)CN(*)C2=*,36,5,Ring,----=
*C1CCC2OC3C(CCCCC3(*)*)C2CC1,36,3,Ring,---
*C1CC(*)C23COC(*)C1(*)C2CC(*)C1(*)C3C(=*)C(*)C2(*)C(*)CC3OC321,36,10,Ring,------=---
*C1CCC2(*)CC3C(*)CC(*)C3C(*)(*)CC=C12,36,6,Ring,------
*C1C2(*)CCC(C2)C1(*)*,36,4,Ring,----
*N1CC2NS(=*)(=*)c3ccccc3OC2C1,36,3,Ring,-==
*C1C2OC2C2(*)C3=CC(=*)OC(*)C34OC4C3OC(=*)C1(*)C32,36,6,Ring,--=-=-
*C1=CC(=*)C(*)C(*)C1*,36,5,Ring,-=---
*C1CC2OC(=*)C(=*)C2C(*)C2(*)C(=*)C=CC12,36,6,Ring,-==--=
*C1=Nc2ccccc2C1=*,36,2,Ring,-=
*C1C(*)C(*)C2(*)OC2C1*,36,5,Ring,-----
*C1=CN=C(*)C(=*)N1,36,3,Ring,--=
*C1NC(=*)C2CC3(*)c4ccccc4N(*)C3N2C1=*,36,5,Ring,-=--=
*C1=C(*)C(=*)C(*)C1,36,4,Ring,--=-
*CC(NC(*)=O)C(=O)OCC(*)=O,36,3,Linker,---
*C=CC(=O)OCC*,36,2,Linker,--
*C(=O)NC(C)C(*)=O,36,2,Linker,--
*OC(=O)C(C)NS(*)(=O)=O,36,2,Linker,--
*CCC(CC(=O)C*)OC(C)=O,36,2,Linker,--
*C(=*)C(=O)O,36,2,Linker,-=
*C=CC(O)C(O)C*,36,2,Linker,--
*CCC(=O)C(CCCCC)C(*)O,36,2,Linker,--
*N=C(N)SCC(*)=O,36,2,Linker,--
*NC(=O)C(CO)NC(*)=O,36,2,Linker,--
*OC(=O)C(*)NS(*)(=O)=O,36,3,Linker,---
*CN(CCCOC)C(*)=O,36,2,Linker,--
*C(=C)C(CC=C(C)C)OC(=O)C(C)=CC,36,1,Sub,-
*OC(=O)C=C(C)CO,36,1,Sub,-
*C(C)(C)CC(C)(C)C,36,1,Sub,-
*NC(=O)CC(O)CCCCCCCCCCC,36,1,Sub,-
*C(C)(O)CC(=O)C=C(C)C,36,1,Sub,-
*C(C)CCC(=C)C(C)CO,36,1,Sub,-
*C(C)C=CC(C)C(C)CO,36,1,Sub,-
*=CC(=O)N(C)CCO,36,1,Sub,=
*O[Si](C)(C)C(C)(C)C,36,1,Sub,-
*NCCC,36,1,Sub,-
*CCCCC(C)C,36,1,Sub,-
*CC(C)N,36,1,Sub,-
*C(OC(C)=O)C(C)C,36,1,Sub,-
*OC(=O)C(NC(=O)OC(C)(C)C)C(C)CC,36,1,Sub,-
*NC(=O)CCCCCCCCCCC,36,1,Sub,-
*C(C)C(=O)CC,36,1,Sub,-
*SCC(N)=O,36,1,Sub,-
*CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C,36,1,Sub,-
*CCOS(=O)(=O)O,36,1,Sub,-
*CCCCCO,36,1,Sub,-
*CP(=O)(O)O,36,1,Sub,-
*C(C)C(=O)NC(C)C,36,1,Sub,-
*C=CC=CC=CCCC,36,1,Sub,-
*NC(=O)CCCCCCCCC(C)CC(C)CC,36,1,Sub,-
*C(C)CC(C)=O,36,1,Sub,-
*C1C(=*)N(*)CC(=*)N1*,35,5,Ring,-=-=-
*C1C(=*)CCC2C1C(=*)CC1C(*)(*)C(*)CCC21*,35,7,Ring,-==----
*c1cnc(*)n1*,35,3,Ring,---
*C1=C2C(*)C3(*)C(CCC(*)C3*)CC2(*)OC1=*,35,7,Ring,------=
*c1cc2c(*)ccc(*)c2[nH]1,35,3,Ring,---
*c1ccc2c(oc3c(*)c4cnn(*)c4nc32)c1*,35,4,Ring,----
*c1ccc(*)c2c1C(=*)CCC2*,35,4,Ring,--=-
*c1cc2c(=*)cc(*)c(=*)c2c(*)c1*,35,6,Ring,-=-=--
*c1cc2c3cc1CC(*)OC(=*)C(=*)CC(*)C#CC3CC(=*)O2,35,6,Ring,--==-=
*C1CCC2(*)C(C1)C(=*)C1=C3C2CCC2(*)C(*)CC(CC1)C32*,35,6,Ring,--=---
*C1CCC23CCC4CC5(*)CCCCC5c5ccc6cccc(c6c5C42)C3C1,35,2,Ring,--
*C1=CC2(*)C3C(=*)N(*)C(=*)C3C1C1C(=*)N(*)C(=*)C12,35,8,Ring,--=-==-=
*C1=C(*)Oc2cc(*)cc(*)c2C1,35,4,Ring,----
*c1cc(*)c2c(c1*)OC(=*)c1c(*)cc(*)c(*)c1O2,35,7,Ring,---=---
*c1n[nH]c(=*)c1=*,35,3,Ring,-==
*c1c(*)c(*)c2ccccc2c1*,35,4,Ring,----
*C1CCC2(*)C3CCC4(*)C(=C3CCC2C1*)CCC4*,35,5,Ring,-----
*C1(*)CCCC(=*)C2C1CCC2(*)*,35,5,Ring,--=--
*c1cc2c3cn(cc3c1)-c1nc(*)cc3c1COC(CCCC(*)C#C3)CC(*)CCc1ccc(*)c(c1)OC2,35,5,Ring,-----
*c1cc2c(c(*)c1*)OC(*)(*)C=C2,35,5,Ring,-----
*C1CCC2(*)CCC3(*)C(=CCC4C5(*)CCC(=*)C(*)(*)C5CCC43*)C2C1*,35,9,Ring,----=----
*c1ccc2c(=*)c3c(*)c(*)cc(*)c3c(=*)c2c1*,35,7,Ring,-=---=-
*N1CC2Oc3ncccc3C(=*)N(*)C2C1,35,3,Ring,-=-
*c1cc(*)c2c(=*)c3c(*)c(*)c(*)c(*)c3c(=*)c2c1,35,8,Ring,--=----=
*C1CCC2(OC1)OC1CC3C4CC(=*)C5CC(*)CCC5(*)C4CCC3(*)C1C2*,35,6,Ring,-=----
*C1Cc2c(ccc3c2OC(=*)C=C3)O1,35,2,Ring,-=
*C1C2c3ccccc3C(c3ccccc32)C1*,35,2,Ring,--
*C1CCC2C3CC=C4CC=CC(=*)C4(*)C3CCC12*,35,4,Ring,-=--
*C1c2ccccc2C(=*)N1*,35,3,Ring,-=-
*C1CC2CC(*)(OC2(*)*)C(*)O1,35,5,Ring,-----
*C1CCCC(*)(*)C1=*,35,4,Ring,---=
*C1C2CC3c4[nH]c5ccccc5c4CC1N3CC2=*,35,2,Ring,-=
*C1CC2(*)C3CCC4C(*)(*)C(*)CCC45CC35CC(*)C2(*)C1*,35,8,Ring,--------
*c1nc[nH]n1,35,1,Ring,-
*C1(*)C2CCC(C2)C1(*)*,35,4,Ring,----
*c1c2cc3c(c1*)OC(=*)CC3C#CC(*)CC1=CC(*)Cc3cccc(c3)CC3C(=*)CCC4C3CC3CCCCC3C4(*)C(C2)OC1=*,35,8,Ring,--=--=-=
*C1CCC2C3CCC4CC(=*)C=CC4(*)C3CCC12*,35,4,Ring,-=--
*C1=CC(*)C(*)C(*)CC(*)=CCC1,35,5,Ring,-----
*C1=C(*)C(*)(*)C(*)C(*)C1,35,6,Ring,------
*C1C2CCC3C(*)(*)C4CC(*)C(*)(*)C4(*)C(*)CC13CC2(*)*,35,10,Ring,----------
*N1CC2CC1C(=*)Nc1ccccc1O2,35,2,Ring,-=
*C1=Cc2c(*)c(*)[o+]c3cc(*)cc(c23)O1,35,4,Ring,----
*c1cc2c3cc1CSSCC1CC(*)(C=CC(=*)CCc4ccc(*)c(c4)OCCc4ccc(*)c(c4)C3CC(=*)c3cc[nH]c3CC#C2)CC1*,35,7,Ring,--=--=-
*C1C(=*)OC2=CCCN3C(*)CCCC3C21,35,3,Ring,-=-
