smiles,occurrence,degree,type,bonds
*OC(C)C(=O)NC(*)P(=O)(OCC)OCC,17,2,Linker,--
*C=CCCCCCCCCCOC*,17,2,Linker,--
*NC(=NCCCCCCO*)NC#N,17,2,Linker,--
*C=C(C)C(=O)NC*,17,2,Linker,--
*CC=C(C)CCC=C(C)C*,17,2,Linker,--
*CSCC(=O)O*,17,2,Linker,--
*CSCCNC(=O)C*,17,2,Linker,--
*CC(NC(*)=O)B(O)O,17,2,Linker,--
*OC(C)C(=O)NNC(*)=O,17,2,Linker,--
*NCCC(=NS(*)(=O)=O)N*,17,3,Linker,---
*CNC(C)CO*,17,2,Linker,--
*CC(NC(*)=O)C(=O)C(=O)NCC=C,17,2,Linker,--
*OC(=O)CC(=O)O*,17,2,Linker,--
*NC(CC(C)C)C(*)=O,17,2,Linker,--
*CNC(=O)CC(*)NS(*)(=O)=O,17,3,Linker,---
*CCCCNC(=O)C(N)C*,17,2,Linker,--
*CN(*)C(=O)C=CC(=O)N(*)C*,17,4,Linker,----
*COCC(C#N)NC(=O)C(C*)N*,17,3,Linker,---
*C=NOCC(=O)NC*,17,2,Linker,--
*CC(*)(O)CSC(*)=S,17,3,Linker,---
*CC(NC(=O)C(CC(C)C)NC(=O)C(C*)NC(=O)C(CC(C)C)NC(=O)C(C*)NC(=O)OC(C)(C)C)C(=O)O,17,3,Linker,---
*NCCCCNC(=O)C=CC(=O)N*,17,2,Linker,--
*C=CC(C)=CC(C)C(C*)OC,17,2,Linker,--
*C(=O)N(O)C(*)C,17,2,Linker,--
*N=C(C)N*,17,2,Linker,--
*CCNC(=*)CC,17,2,Linker,-=
*C=CC=C(*)C(*)=O,17,3,Linker,---
*CC(NC(*)=O)C(=O)NC(CCCNC(=N)N)C(=O)O,17,2,Linker,--
*CN(C*)CC#N,17,2,Linker,--
*CCNC(=N*)NC(*)=O,17,3,Linker,---
*CC(*)NC(=O)CNC,17,2,Linker,--
*C(*)N(CCCl)CCCl,17,2,Linker,--
*C=CC(=N)NC*,17,2,Linker,--
*COC(=O)NC(C*)P(=O)(O)CC(C*)C(=O)NC(C*)C(=O)O,17,4,Linker,----
*CN(C)CCN(C)C(*)=O,17,2,Linker,--
*CC(NC(=O)C(*)(F)F)C(=O)NC(*)C(=O)NC(C(=O)C(F)(F)F)C(C)C,17,3,Linker,---
*CC(NC(=O)C(C)NC(*)=O)C(N)=O,17,2,Linker,--
*CC(NC(*)=O)C(=O)NC(CCCCN)C(*)=O,17,3,Linker,---
*C(=O)CCC(=O)NC(*)C,17,2,Linker,--
*CCNC(C)CO*,17,2,Linker,--
*CNC(=N)NC(*)=O,17,2,Linker,--
*CN(C*)CCNCCCO,17,2,Linker,--
*OCCCC(=O)O*,17,2,Linker,--
*NP(*)(=O)OC,17,2,Linker,--
*C=NN(*)C(C)=O,17,2,Linker,--
*CC(=O)N(C)C(C*)C(C)C,17,2,Linker,--
*NC(=O)CCCNCC(=O)N*,17,2,Linker,--
*CC(=O)N(C*)CCN(C)C,17,2,Linker,--
*C(=O)N(C)CCCCCCN(*)C,17,2,Linker,--
*=C(O)OCC(C)C,17,1,Sub,=
*CC(NC(=O)CCCCCCC(=O)NO)C(=O)OC,17,1,Sub,-
*OCC(=O)NCC(F)(F)F,17,1,Sub,-
*C(S)=NCC(C)C,17,1,Sub,-
*COCCCCCCCC,17,1,Sub,-
*C(=O)NS(=O)(=O)CCOC,17,1,Sub,-
*CC(O)C(O)C(O)C(O)CO,17,1,Sub,-
*OC(=O)C(C)=CCO,17,1,Sub,-
*[N+]([O-])=NC#N,17,1,Sub,-
*OCCNCCCC,17,1,Sub,-
*=NOCC#C,17,1,Sub,=
*OCC(O)C(F)(F)F,17,1,Sub,-
*CC(CCC(=C)C)C(=C)C,17,1,Sub,-
*C(C)CNC,17,1,Sub,-
*C(=O)NC(CC(C)C)C(=O)NCC#N,17,1,Sub,-
*NC(=O)NCCCCCCCCC=CCCCCCCCC,17,1,Sub,-
*CC(O)CNC(C)(C)C,17,1,Sub,-
*NC(=O)C(F)(F)Cl,17,1,Sub,-
*C(=O)N(C)C(C)(C(=O)NC)C(=O)NO,17,1,Sub,-
*CC[S+]([O-])CC,17,1,Sub,-
*CCCCC(NC(=O)NC(CCC(=O)O)C(=O)O)C(=O)O,17,1,Sub,-
*CCNCC(C)C,17,1,Sub,-
*C(O)CN(CCC)CCC,17,1,Sub,-
*C(=O)NC(C(=O)OCC)C(C)C,17,1,Sub,-
*C(=O)COC(=O)CCC(=O)O,17,1,Sub,-
*NC(=O)C(C)NC(N)=O,17,1,Sub,-
*C(=O)OCOC(=O)OCC,17,1,Sub,-
*NC(=O)NCC(N)C(=O)O,17,1,Sub,-
*C(=O)NCC(C)N,17,1,Sub,-
*CN(C)CC(=O)N(C)C,17,1,Sub,-
*C(=O)NCC(=O)NC(C)C,17,1,Sub,-
*C(=O)NCCC(=O)NCCCN(C)C,17,1,Sub,-
*NC(CCSC)C(=O)O,17,1,Sub,-
*=C(C)C(=O)O,17,1,Sub,=
*CC=C(C)C=CC(O)C(C)C=CC(=O)O,17,1,Sub,-
*CC(=O)NOC,17,1,Sub,-
*NC(S)=NCCN(C)C,17,1,Sub,-
*C(=O)OCC(C)=O,17,1,Sub,-
*[Si](C)(C)CCCC,17,1,Sub,-
*SCCOCC,17,1,Sub,-
*COC(=O)NC(=N)N,17,1,Sub,-
*C[Si](C)(C)C,17,1,Sub,-
*C(C)OC(C)(C)C,17,1,Sub,-
*C(C)CCC(=O)N(C)C,17,1,Sub,-
*C(=O)CP(=O)(O)O,17,1,Sub,-
*NC(=N)NCCC,17,1,Sub,-
*C(=O)C(C)(C)CO,17,1,Sub,-
*C(=O)NC(C(C)C)C(C)C,17,1,Sub,-
*=NCCCCCCCCCC,17,1,Sub,=
*C#CCN(CC)CC,17,1,Sub,-
*NC(=O)N(C(C)C)C(C)C,17,1,Sub,-
*CCOC(=O)CBr,17,1,Sub,-
*C(C)=NNC(=O)OC,17,1,Sub,-
*NC(=O)C(CC(C)C)C(CCC)C(=O)NO,17,1,Sub,-
*CCC=C(C)CCC=C(C)CCC=C(CO)CO,17,1,Sub,-
*C(=O)NCC(C)N(CC)CC,17,1,Sub,-
*CC(O)C(C)C,17,1,Sub,-
*NS(=O)(=O)NCC,17,1,Sub,-
*CC(CC(=O)O)C(=O)O,17,1,Sub,-
*OC(=O)N(C)OC,17,1,Sub,-
*N(C)CC(F)(F)F,17,1,Sub,-
*C(=O)NC(NC(=O)OC)C(C)C,17,1,Sub,-
*OC(=O)C(CC(C)C)NC(=O)OC(C)(C)C,17,1,Sub,-
*C[N+](C)(C)CCCCCCCCCCCCCCCC,17,1,Sub,-
*S(=O)(=O)NCCCN,17,1,Sub,-
*C(=C)C(CC=C(C)C)OC(=O)C(C)=CC,17,1,Sub,-
*C(C)(C)CCCC,17,1,Sub,-
*C(C)Br,17,1,Sub,-
*CC(NC(=O)C(CC(=O)NO)CC(C)C)C(=O)NC,17,1,Sub,-
*C(=N)NC(C)CC,17,1,Sub,-
*=NN=C(C)C,17,1,Sub,=
*C=NOCC=C,17,1,Sub,-
*S(=O)(=O)NC(C=O)C(=O)O,17,1,Sub,-
*SSC(C)CC,17,1,Sub,-
*OCC[Si](C)(C)C,17,1,Sub,-
*NC(=O)COC(C)C,17,1,Sub,-
*C(F)(F)S(N)(=O)=O,17,1,Sub,-
*C#CCNC(=O)CCCCCCC,17,1,Sub,-
*C(=O)OCC(=O)N(CC)CC,17,1,Sub,-
*CCOC(=O)CC,17,1,Sub,-
*CCCN(CC(C)C)CC(C)C,17,1,Sub,-
*C(CCN(C(C)C)C(C)C)(CCN(C(C)C)C(C)C)C(N)=O,17,1,Sub,-
*CC(NC)C(O)CCC=CC(C)CC(C)CC,17,1,Sub,-
*N(C)CC(C)(C)O,17,1,Sub,-
*C(=O)NC(CC(=O)O)C(N)=O,17,1,Sub,-
*CCC(C)=CCSCCC(=O)O,17,1,Sub,-
*OCC=CC(=O)O,17,1,Sub,-
*C(=O)NCB(O)O,17,1,Sub,-
*[Si](C)(C)CCCCCC,17,1,Sub,-
*CNC(=O)CCNC(C)=O,17,1,Sub,-
*NCC(C)(C)CN,17,1,Sub,-
*OC(=O)C(N)C(C)CC,17,1,Sub,-
*NN=C(C)C(=O)O,17,1,Sub,-
*C(NC(=O)OC(C)(C)C)C(=O)OC(C)(C)C,17,1,Sub,-
*N(C)C(=O)CC(C)C,17,1,Sub,-
*CNC(=O)CCCCCCCCCCCCC,17,1,Sub,-
*C(=O)NC(C(=O)NO)C(C)(C)NS(C)(=O)=O,17,1,Sub,-
*SCCS(=O)(=O)CC,17,1,Sub,-
*CCC(OCC)OCC,17,1,Sub,-
*=C(CC)CN,17,1,Sub,=
*C(=N)OCC,17,1,Sub,-
*CC(=O)NCC#N,17,1,Sub,-
*S(=O)(=O)NC(=O)C(N)C(C)O,17,1,Sub,-
*OCC(O)COC,17,1,Sub,-
*C(=O)NCC(F)=C(C)C,17,1,Sub,-
*CCNC(=O)CC(C(=O)NC(C=O)CC(=O)O)C(C)C,17,1,Sub,-
*NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,17,1,Sub,-
*OC(=N)N,17,1,Sub,-
*S(=O)(=O)NCCCNCCCCNCCCN,17,1,Sub,-
*NC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,17,1,Sub,-
*CNC(=O)NCCCC,17,1,Sub,-
*NCC(CC)CCCC,17,1,Sub,-
*CCCCCN(C)C,17,1,Sub,-
*O[SiH2]C(C)(C)C,17,1,Sub,-
*=NC(N)=O,17,1,Sub,=
*C(=O)NCCCF,17,1,Sub,-
*CC(O)C(OS(=O)(=O)[O-])C(O)C(O)C(O)CO,17,1,Sub,-
*C(O)CCO,17,1,Sub,-
*C(=O)C(C)=O,17,1,Sub,-
*CNC(C(=O)O)C(C)O,17,1,Sub,-
*OCCCNCCC,17,1,Sub,-
*OCC(C)NC,17,1,Sub,-
*C#CCCCC#N,17,1,Sub,-
*S(=O)(=O)NC(CC)CO,17,1,Sub,-
*S(=O)(=O)CCCCC,17,1,Sub,-
*NC(=O)COC(=O)C=C(C)C,17,1,Sub,-
*OCC(=O)NCCCC,17,1,Sub,-
*NCCCC(N)C(=O)O,17,1,Sub,-
*P(=O)(O)CCCC,17,1,Sub,-
*CCCCN=C(N)N,17,1,Sub,-
*CCCC(Cl)Cl,17,1,Sub,-
*OCCCS(=O)(=O)O,17,1,Sub,-
*C(C)=CCO,17,1,Sub,-
*OCC(C)F,17,1,Sub,-
*OCC(O)CN(CCC)CCC,17,1,Sub,-
*NC(CC)C(F)(F)F,17,1,Sub,-
*OC(COC)C(F)(F)F,17,1,Sub,-
*OCOC(=O)OC(C)C,17,1,Sub,-
*C(=O)NC(COCC)CC(C)C,17,1,Sub,-
*NC(=C[N+](=O)[O-])SC,17,1,Sub,-
*S(=O)(=O)CCCCCCCC,17,1,Sub,-
*C(C)CCCOS(=O)(=O)O,17,1,Sub,-
*=NOCCCCCCC(=O)NO,17,1,Sub,=
*CC(=O)NCCC#N,17,1,Sub,-
*CCCCCCC(O)CC(O)(CC(=O)O)C(=O)O,17,1,Sub,-
*CP(=O)(CCC)OCC,17,1,Sub,-
*NC(=O)NCC#C,17,1,Sub,-
*SC(=O)OCC,17,1,Sub,-
*NC(=O)NCC(=O)N(C)C,17,1,Sub,-
*NS(=O)(=O)CCCCCC,17,1,Sub,-
*N(C)CC(N)=O,17,1,Sub,-
*CCCCCCCCN,17,1,Sub,-
*OCC(O)C(C)NC(C)(C)C,17,1,Sub,-
*NCC(O)CN,17,1,Sub,-
*OP(C)(=O)O,17,1,Sub,-
*C1(*)CCC2C3CCC4=CC(=*)CCC4=C3C=CC21*,16,4,Ring,--=-
*C1NC(=*)C(*)NC(=*)C(*)NC(=*)C(*)NC1=*,16,8,Ring,-=-=-=-=
*C1=Cn2c(nc3ccccc32)C(=*)N1*,16,3,Ring,-=-
*c1cc2cncnc2nc1*,16,2,Ring,--
*c1ncc2nc(*)[nH]c2n1,16,2,Ring,--
*C1=NN(*)C2=NC(*)=C(*)C(=*)N12,16,5,Ring,----=
*C1=CCC2C3CC(=*)C4=CC(*)CCC4(*)C3CCC12*,16,5,Ring,-=---
*C1CCC2(CO2)C2(*)C(*)CC(*)C(*)(*)C12,16,6,Ring,------
*C1C(*)C(*)(*)C23OC(*)(*)C(CC(*)C2(*)C1*)C3*,16,10,Ring,----------
*c1ncc2c(n1)N(*)C(=*)c1nncn1-2,16,3,Ring,--=
*c1ccc2c(c1*)C(=*)N1c3ccccc3C(=*)N(*)C21,16,5,Ring,--==-
*C1C=CC(*)C2C(=*)N(*)C(=*)C12,16,5,Ring,--=-=
*C1=Nc2ccccc2C1*,16,2,Ring,--
*c1ccc2c(c1)-c1ccnc(c1)C(*)CCCC(*)C(=*)N2,16,4,Ring,---=
*N1CCC2(C1)OC(=*)c1ccccc12,16,2,Ring,-=
*c1c2c(c3nnc(*)n3c1*)COC(*)(*)C2,16,5,Ring,-----
*C1CSc2ccccc2O1,16,1,Ring,-
*c1nc2c(n1*)N(*)C(=*)N(*)C2=*,16,6,Ring,---=-=
*C1=CC2OC(=*)C(=*)C2C(*)CC2(*)OC1=CC2=*,16,6,Ring,-==--=
*C1CN(*)C2CCN(*)CC12,16,3,Ring,---
*c1cc2c(cn1)C1CC(C2*)C1(*)*,16,4,Ring,----
*c1ccc2c(c1)CCC1CN(*)CCN21,16,2,Ring,--
*C1=CC=CC(=*)c2c1c(*)n(*)c2*,16,5,Ring,-=---
*N1C(=*)c2cscc2N(*)C1=*,16,4,Ring,-=-=
*C1CN(*)C(=*)c2c3c(nn2C1)CCN(*)C3,16,4,Ring,--=-
*c1ccc2c(c1)Sc1ccccc1N2,16,1,Ring,-
*c1ccc2oc3c(c2c1)CNCC3,16,1,Ring,-
*N1C(=*)C=CNC1=*,16,3,Ring,-==
*N1C(=*)C2COCC2C1=*,16,3,Ring,-==
*C1C=CC(*)C2(C1)NC(=*)C(=*)NC2=*,16,5,Ring,--===
*c1cccc2c1C(=*)N=C1C(=*)CCN12,16,3,Ring,-==
*C1=NCCNC12CCN(*)CC2,16,2,Ring,--
*C1=CN(*)C2=C(C=C(*)C3=NN=C(*)CN32)C1=*,16,5,Ring,----=
*C1CC2(CC2)CN(*)C1*,16,3,Ring,---
*c1ccc2c(*)c3ccccc3c(*)c2c1,16,3,Ring,---
*C1=CCCCc2c1ccc(*)c2*,16,3,Ring,---
*c1ccc2n1CC(*)(*)N(*)C2=*,16,5,Ring,----=
*N1CCCC2CCc3cccnc3C21,16,1,Ring,-
*c1nn(*)c2c1cnc1ccccc12,16,2,Ring,--
*c1nc(*)c2cc3c(cc2n1)OCCC1CN(*)CCN31,16,3,Ring,---
*C1CC2OC(=*)C(=*)C2CC2(*)C(*)CC(*)C12,16,6,Ring,-==---
*c1cc2cc3c(cc2o1)OC(*)C3,16,2,Ring,--
*n1cnc(=*)c1=*,16,3,Ring,-==
*c1ccc2c(*)ncc(*)c2n1,16,3,Ring,---
*c1cc2cc(*)c(*)nc2nc1*,16,4,Ring,----
*c1cccc2nn[nH]c12,16,1,Ring,-
*B1OCc2cc(*)c(*)cc21,16,3,Ring,---
*C1CCCCOc2cccc(c2)CC(*)C(=*)NC(*)C(=*)N1,16,5,Ring,--=-=
*c1cc2c(c(*)c1*)CCN(*)C2*,16,5,Ring,-----
*C1=NC(*)N(*)C1(*)*,16,5,Ring,-----
*C12CCC(=*)C=C1CCC1C2C(=*)CC2(*)C1CCC2(*)*,16,6,Ring,-==---
*c1cc(*)c2c(c1*)C(*)C(*)C(*)(*)N2,16,7,Ring,-------
*c1coc2c1C(=*)Oc1c-2ccc2c(*)cccc12,16,3,Ring,-=-
*c1ccc2c(c1)C(=*)c1sccc1CO2,16,2,Ring,-=
*n1cnc2cnccc21,16,1,Ring,-
*c1ccc2c(c1)C1(NC(*)C3C(=*)N(*)C(=*)C31)C(=*)N2,16,6,Ring,--=-==
*c1coc2c(*)ncnc12,16,2,Ring,--
*c1cc2c(=*)n(*)c3cc4ccccc4c(c1*)c23,16,4,Ring,-=--
*C1=CC2=NC(=*)C(=*)C(=*)N2C=C1,16,4,Ring,-===
*c1onc2c1CCOC2*,16,2,Ring,--
*C1=CC(=*)OC2CC(CCC(*)C=CCC1)OC(*)(*)C2,16,5,Ring,-=---
*C1c2[nH]cnc2CCN1*,16,2,Ring,--
*C1=CCC2C3CC(*)C4=CC(=*)CCC4(*)C3CCC12*,16,5,Ring,--=--
*C1=CC2CCC(C1)N2,16,1,Ring,-
*C1C(=*)c2[nH]ncc2C(*)N1*,16,4,Ring,-=--
*c1cc2n(c1)-c1ccccc1N(*)C2=*,16,3,Ring,--=
*C1=CC2=C(C(=*)N1*)C1OC(*)(Cc3cc(*)ccc31)O2,16,5,Ring,-=---
*c1cn2c(n1)N(*)CCC2,16,2,Ring,--
*c1cc(*)c2cc[n+](*)c(*)c2n1,16,4,Ring,----
*C1=CC(*)(*)Nc2ccc3c(c21)C(*)Oc1ccc(*)c(*)c1-3,16,6,Ring,------
*C1=Nc2ccn(*)c2C(=*)N1,16,3,Ring,--=
*C1=C(*)C(*)C2C(*)C3C(=C(*)C2(*)C1=*)C(=*)c1c(ccc(*)c1*)C3*,16,11,Ring,------==---
*C1N(*)CC12CCCC2,16,2,Ring,--
*C1=Cc2ccccc2C(=*)S1,16,2,Ring,-=
*c1ccc2c(c1)COCO2,16,1,Ring,-
*C1CCC2(CC1)OCC(*)O2,16,2,Ring,--
*C1NC(=*)C(*)N(*)C(=*)C(*)N(*)C(=*)C(*)NC(=*)C(*)N(*)C(=*)C(*)N(*)C(=*)C(*)NC1=*,16,18,Ring,-=--=--=-=--=--=-=
*C1=NN2C(*)=Nc3ccccc3N2C1=*,16,3,Ring,--=
*C1CCC2(*)CCC3(*)C(CC(*)C4C5(*)CCC(*)C(*)(*)C5CCC43*)C12,16,9,Ring,---------
*c1cccc2c1C(=*)N(*)N(*)C2=*,16,5,Ring,-=--=
*C1=NC2CCC34CC35C(=*)CC3(*)C(*)C(*)CC3(*)C5CCC4C2(*)CS1,16,7,Ring,-=-----
*C1=NCC2(CN3CCC2CC3)N1,16,1,Ring,-
*c1c(*)n2c3c(cccc13)C(=*)NCC2,16,3,Ring,--=
*[N+]1=C2CCCCN2C(*)(*)C1,16,3,Ring,---
*c1c[nH]c2nccnc12,16,1,Ring,-
*C1CCC2(*)CCC3(*)C(=CCC4C(*)(*)C(*)CCC43*)C2C1*,16,8,Ring,--------
*C1=NN2C(=NC1=*)N(*)c1ccccc12,16,3,Ring,-=-
*N1CCCCCCCCNC(=*)NC1=*,16,3,Ring,-==
*C1C2=C(CCCC2)CCN1*,16,2,Ring,--
*C1=CN(*)C2=C(C=C(*)C3=NN(*)C(=*)N32)C1=*,16,6,Ring,----==
*c1ccc2c(c1)NC(=*)C21CCN(*)CC1,16,3,Ring,-=-
*c1cc2c(*)nnc-2n(*)c1,16,3,Ring,---
*C1=NCCN(*)c2c1c(*)nn2*,16,4,Ring,----
*c1ccc2c(c1*)S(=*)(=*)CCC2,16,4,Ring,--==
*C1CC(=*)NC2=C1C(=*)CC(*)(*)C2,16,5,Ring,-==--
*c1nn2cc(*)n(*)c2c1*,16,4,Ring,----
*c1ccc(*)c2c1OC(*)C2*,16,4,Ring,----
*C1=CC(*)=C2N=C(*)C(*)=CN2C1=*,16,5,Ring,----=
*c1cc2c(c(*)c1*)CCC(*)C2=*,16,5,Ring,----=
*c1cc2ccc1C(*)COC(=*)Nc1cc(*)c(*)c(c1)CN(*)C(=*)C2*,16,8,Ring,--=---=-
*=C1CCCCCCCCCCC2(CCCN1)N=NC(=*)S2,16,2,Ring,==
*c1ccc2nc3sc(*)nc3c(*)c2c1,16,3,Ring,---
*C1C(*)C(*)(*)C1*,16,5,Ring,-----
*N1CCC2(CC1)CNC2,16,1,Ring,-
*N1C=Nc2ccccc2S1(=*)=*,16,3,Ring,-==
*c1cc2c(=*)c3ccccc3n2[n+]1*,16,3,Ring,-=-
*c1c2nc(c(*)c3ccc(s3)c(*)c3nc(c(*)c4ccc1s4)C=C3)C=C2,16,4,Ring,----
*C1=NOC2=c3ccccc3=CSC2=C1*,16,2,Ring,--
*C1=C(*)N2CCN(*)C2=C(*)C1*,16,5,Ring,-----
*N1C(=*)C2C3C=CC(C2C1=*)C1C(=*)N(*)C(=*)C31,16,6,Ring,-===-=
*c1cc2c(c(*)c1*)CC=C1C2(*)CCC2(*)C3CC(*)(*)CCC3(*)CCC12*,16,9,Ring,---------
*C1C2=C(OC1(*)*)c1ccccc1OC2=*,16,4,Ring,---=
*C1CCC2CC(=*)OC3OC4(*)CCC1C23OO4,16,3,Ring,-=-
*N1CCCc2n[nH]cc21,16,1,Ring,-
*C1CC(=*)CC(*)C2OC2CC(*)OC(=*)C=CCC2C=CCC(C1)O2,16,5,Ring,-=--=
*c1ccc2c(c1)C1OC(*)CCC1C(*)N2,16,3,Ring,---
*C1=NC2(CCCCCC2)N(*)C1=*,16,3,Ring,--=
*c1cc(=*)c2c(nc3n2CC(*)OC3)c1=*,16,4,Ring,-=-=
*N1CC2CNC(C2)C1,16,1,Ring,-
*C1(*)CC(*)(*)CC(*)(*)C1,16,6,Ring,------
*c1ccc2c(c1)OC(=*)S2,16,2,Ring,-=
*c1cc2c3c(c1)C(=*)NN=C3C(*)C(*)N2,16,4,Ring,-=--
*c1ccc2c(c1)C13CCCC(*)C1C(C2)N(*)CC3,16,3,Ring,---
*c1nc2c[nH]cnc-2n1,16,1,Ring,-
*C1CN(*)CC(*)[S+]1*,16,4,Ring,----
*N1CCOCc2ccccc21,16,1,Ring,-
*C1C=CC(*)OC1,16,2,Ring,--
*C1=C(*)c2cc(*)cc(*)c2NC1=*,16,5,Ring,----=
*c1ccc2c(c1)cc(*)c1nnc(*)n12,16,3,Ring,---
*C1CCC2(*)CCC3(*)C(=CCC4C5(*)C(*)C(*)C(*)C(*)(*)C5CCC43*)C2C1*,16,11,Ring,-----------
*c1c2c(c(*)n1*)CC(*)(*)CC2,16,5,Ring,-----
*c1ccc2c(c1)Sc1ccc(*)cc1N2*,16,3,Ring,---
*c1cccc2c1OCc1c(*)ncn1-2,16,2,Ring,--
*c1ccc2c(c1)NC(=*)Nc1cnc(*)nc1-2,16,3,Ring,-=-
*c1c(*)c(*)c2c(c1*)CC(*)C(*)Cc1c(*)c(*)c(*)c(*)c1-2,16,10,Ring,----------
*c1ccc2c(n1)N1C(*)CNCC1C2,16,2,Ring,--
*C1COCCC1(*)*,16,3,Ring,---
*C1=CNC(*)=C(*)C1*,16,4,Ring,----
*C1=C2CCC3C(CCC4(*)C(*)CCC34)C2(*)CCC1=*,16,5,Ring,----=
*C1CCCC(=*)O1,16,2,Ring,-=
*C1(*)CC2COC(C1)O2,16,2,Ring,--
*c1ncnc2sc3c(c12)-c1ccccc1CC3,16,1,Ring,-
*C1CCC2(*)C(C1)C(=*)C(*)C1C3CCC(*)C3(*)CCC12,16,6,Ring,--=---
*c1ccc2oc3c(*)cccc3c2c1,16,2,Ring,--
*c1cc2ccnc3c2c(c1*)N(*)C=C3,16,3,Ring,---
*c1ncnc2cc3c(cc12)nc(*)n3*,16,3,Ring,---
*C1OC(=*)C2CC3CN(*)CCC3C(*)C12,16,4,Ring,-=--
*C1=CC(=*)C2OC2C1*,16,3,Ring,-=-
*C1c2ccccc2COc2ccccc21,16,1,Ring,-
*N1CCC2(CCC(*)(*)CC2)C1=*,16,4,Ring,---=
*c1nc2c(n1*)CCC2,16,2,Ring,--
*N1CCC2OCc3cnnn3C2C1,16,1,Ring,-
*c1nc2c3c(*)n(*)nc3nc(*)n2n1,16,4,Ring,----
*c1nc(*)c2c(n1)NC(=*)C2(*)*,16,5,Ring,--=--
*C1=CC(=*)NC1,16,2,Ring,-=
*C1CCC2(CCC(=*)N2)CC1,16,2,Ring,-=
*c1cc2c(c3ccccc13)CN(*)C2=*,16,3,Ring,--=
*c1nc(*)c2c(n1)-c1ccccc1OC2=*,16,3,Ring,--=
*c1cccc2c3c([nH]c12)CCC(*)C3,16,2,Ring,--
*c1nc(*)c2c(n1)-c1ccccc1C2=*,16,3,Ring,--=
*C1CCc2ncsc21,16,1,Ring,-
*c1c2c(c3n1CCNC3*)N(*)C(=*)N(*)C2=*,16,6,Ring,---=-=
*c1cc2c(c(*)c1*)-c1cc3c(cc1C(*)C1COC(=*)C1C2)OCO3,16,5,Ring,----=
*c1cc2sccc2cn1,16,1,Ring,-
*C1CC2(*)C(CCC3(*)C2CC=C2C4C(*)C(*)(*)CCC4(*)CCC23*)C(*)(*)C1*,16,11,Ring,-----------
*c1cc(*)c2c(c1)C1CNCCN1C2=*,16,3,Ring,--=
*C1OC(*)C2OCC(*)C2(*)C1*,16,5,Ring,-----
*C1=C(*)C(*)(*)CC=C1,16,4,Ring,----
*C1=Nc2cc(*)ccc2OC1,16,2,Ring,--
*C1Cc2cc3c(cc2O1)OC(=*)C=C3,16,2,Ring,-=
*c1ccc2cc1Oc1ccc(cc1)CC(*)NC(=*)C(*)NC(=*)C(*)C2,16,6,Ring,--=-=-
*C1=CC2Cc3nc4ccccc4c(*)c3C(C1)C2,16,2,Ring,--
*C1OC(*)C2OC3(CCCC3)OC12,16,2,Ring,--
*c1cc2c(c3c1OC(*)(*)CC3)CN(*)CO2,16,4,Ring,----
*c1ncc2c(n1)-c1c(c(*)cn1*)C(*)(*)C2,16,5,Ring,-----
*C1(*)C2CC3C(C2)C31*,16,3,Ring,---
*C1=CC(*)C2(*)C(=*)NC(*)C2C1*,16,6,Ring,---=--
*N1C(=*)c2c(nc3n2C=CC(=*)N3*)N(*)C1=*,16,6,Ring,-==--=
*c1sc(*)c2c1OCCO2,16,2,Ring,--
*c1c2cnc3c(c2nn1*)CCCC3,16,2,Ring,--
*C1=NN(*)C(=*)c2nc(*)sc21,16,4,Ring,--=-
*C1c2c(ccc3ccccc23)OC(=*)C1(*)*,16,4,Ring,-=--
*C1=NC2(CCOCC2)N(*)C(*)=N1,16,3,Ring,---
*C1C(=*)OC2C(*)C34C5CC(*)C36C(OC(=*)C6*)OC4(C(=*)O5)C12*,16,8,Ring,-=--=-=-
*c1c2c(c3ccccc3c1*)OC(*)(*)C=C2,16,4,Ring,----
*c1cc(*)c2c(=*)c3c(*)cccc3c(=*)c2c1*,16,6,Ring,--=-=-
*C1CC2(*)C3=CCC4C(*)(CCC(*)C4(*)*)C3=CCC2(*)C1*,16,8,Ring,--------
*N1CCC2(CCOC2)CC1,16,1,Ring,-
*N1CCCCCO1,16,1,Ring,-
*c1ccc2c(c1)C(*)CC(*)C2,16,3,Ring,---
*c1nc2cc3c(=*)c4ccccc4c(=*)c3cc2o1,16,3,Ring,-==
*c1ccc2c(c1)oc1c(*)cc(*)nc12,16,3,Ring,---
*c1c2c(n(*)c1*)CC(*)(*)CC2=*,16,6,Ring,-----=
*C1=CC(=*)c2c(ccc(*)c2*)N1,16,4,Ring,-=--
*C1(*)CCNC(=*)C1,16,3,Ring,--=
*c1cccc2ncc(*)n12,16,2,Ring,--
*c1cc2c(o1)C=CN(*)C2=*,16,3,Ring,--=
*N1C(=*)C2CNCC2C1=*,16,3,Ring,-==
*c1ccc2c(c1)C(*)(*)c1cc(*)ccc1-2,16,4,Ring,----
*n1c[n+](*)c2c(=*)c3cc4ccccc4cc3c(=*)c21,16,4,Ring,--==
*N1Cc2cccc3c2C(CCC3)C1,16,1,Ring,-
*C1C(=*)CC2(*)C(CCC3(*)C2C(=*)C=C2C4CC(*)(*)CCC4(*)CCC23*)C1(*)*,16,11,Ring,-=--=------
